frame.number,frame.time_epoch,ip.src,ip.dst,ip.hdr_len,tcp.hdr_len,udp.length,frame.protocols,frame.len,frame.cap_len,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,tcp.flags.urg,tcp.flags.ece,tcp.flags.cwr,http,tls,dns,telnet,smtp,ssh,irc,tcp,udp,dhcp,arp,icmp,igmp,ip,llc
79,1721247535.670429000,192.168.29.55,192.168.29.218,20,24,,eth:ethertype:ip:tcp,58,58,False,True,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55863, Seq: 0, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
80,1721247535.670631000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55863, Dst Port: 80, Seq: 1, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
81,1721247535.670762000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp:http,202,202,False,False,False,True,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 55863, Dst Port: 80, Seq: 1, Ack: 1, Len: 148,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
82,1721247535.698768000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,270,270,False,False,False,True,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55863, Seq: 1, Ack: 149, Len: 215,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
83,1721247535.698768000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp:http:data-text-lines,54,54,True,False,False,False,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55863, Seq: 216, Ack: 149, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
84,1721247535.698914000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55863, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
85,1721247535.700457000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,True,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55863, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
86,1721247535.709308000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55863, Seq: 217, Ack: 150, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
87,1721247535.836287000,192.168.29.218,192.168.29.55,20,32,,eth:ethertype:ip:tcp,66,66,False,True,False,False,False,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55866, Dst Port: 80, Seq: 0, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
88,1721247535.860458000,192.168.29.55,192.168.29.218,20,24,,eth:ethertype:ip:tcp,58,58,False,True,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55866, Seq: 0, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
89,1721247535.860701000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55866, Dst Port: 80, Seq: 1, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
90,1721247535.860963000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp:http,202,202,False,False,False,True,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 55866, Dst Port: 80, Seq: 1, Ack: 1, Len: 148,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
91,1721247535.872600000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,270,270,False,False,False,True,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55866, Seq: 1, Ack: 149, Len: 215,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
92,1721247535.872600000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp:http:data-text-lines,54,54,True,False,False,False,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55866, Seq: 216, Ack: 149, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
93,1721247535.872786000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55866, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
94,1721247535.874707000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,True,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55866, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
95,1721247535.878277000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55866, Seq: 217, Ack: 150, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
96,1721247535.997235000,192.168.29.218,192.168.29.55,20,32,,eth:ethertype:ip:tcp,66,66,False,True,False,False,False,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55868, Dst Port: 80, Seq: 0, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
97,1721247536.013640000,192.168.29.55,192.168.29.218,20,24,,eth:ethertype:ip:tcp,58,58,False,True,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55868, Seq: 0, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
98,1721247536.013736000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55868, Dst Port: 80, Seq: 1, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
99,1721247536.013849000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp:http,202,202,False,False,False,True,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 55868, Dst Port: 80, Seq: 1, Ack: 1, Len: 148,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
100,1721247536.045687000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,270,270,False,False,False,True,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55868, Seq: 1, Ack: 149, Len: 215,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
101,1721247536.045687000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp:http:data-text-lines,54,54,True,False,False,False,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55868, Seq: 216, Ack: 149, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
102,1721247536.045785000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55868, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
103,1721247536.046369000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,True,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55868, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
104,1721247536.064934000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55868, Seq: 217, Ack: 150, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
105,1721247536.193179000,192.168.29.218,192.168.29.55,20,32,,eth:ethertype:ip:tcp,66,66,False,True,False,False,False,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55870, Dst Port: 80, Seq: 0, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
106,1721247536.214099000,192.168.29.55,192.168.29.218,20,24,,eth:ethertype:ip:tcp,58,58,False,True,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55870, Seq: 0, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
107,1721247536.214289000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55870, Dst Port: 80, Seq: 1, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
108,1721247536.214522000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp:http,202,202,False,False,False,True,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 55870, Dst Port: 80, Seq: 1, Ack: 1, Len: 148,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
109,1721247536.452835000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,202,202,False,False,False,True,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55870, Dst Port: 80, Seq: 1, Ack: 1, Len: 148,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
110,1721247536.753187000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55870, Seq: 1, Ack: 149, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
111,1721247536.753187000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,270,270,False,False,False,True,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55870, Seq: 1, Ack: 149, Len: 215,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
112,1721247536.753187000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp:http:data-text-lines,54,54,True,False,False,False,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55870, Seq: 216, Ack: 149, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
113,1721247536.753260000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55870, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
114,1721247536.753822000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,True,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55870, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
115,1721247536.764845000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55870, Seq: 217, Ack: 150, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
116,1721247536.880546000,192.168.29.218,192.168.29.55,20,32,,eth:ethertype:ip:tcp,66,66,False,True,False,False,False,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55872, Dst Port: 80, Seq: 0, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
117,1721247536.887766000,192.168.29.55,192.168.29.218,20,24,,eth:ethertype:ip:tcp,58,58,False,True,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55872, Seq: 0, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
118,1721247536.887905000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55872, Dst Port: 80, Seq: 1, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
119,1721247536.888066000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp:http,202,202,False,False,False,True,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 55872, Dst Port: 80, Seq: 1, Ack: 1, Len: 148,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
120,1721247536.895329000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,270,270,False,False,False,True,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55872, Seq: 1, Ack: 149, Len: 215,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
121,1721247536.895329000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp:http:data-text-lines,54,54,True,False,False,False,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55872, Seq: 216, Ack: 149, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
122,1721247536.895408000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55872, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
123,1721247536.895940000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,True,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55872, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
124,1721247536.902174000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55872, Seq: 217, Ack: 150, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
125,1721247537.064899000,192.168.29.218,192.168.29.55,20,32,,eth:ethertype:ip:tcp,66,66,False,True,False,False,False,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55874, Dst Port: 80, Seq: 0, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
126,1721247537.162575000,192.168.29.55,192.168.29.218,20,24,,eth:ethertype:ip:tcp,58,58,False,True,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55874, Seq: 0, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
127,1721247537.162685000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55874, Dst Port: 80, Seq: 1, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
128,1721247537.162847000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp:http,202,202,False,False,False,True,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 55874, Dst Port: 80, Seq: 1, Ack: 1, Len: 148,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
129,1721247537.172958000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,270,270,False,False,False,True,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55874, Seq: 1, Ack: 149, Len: 215,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
130,1721247537.184880000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp:http:data-text-lines,54,54,True,False,False,False,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55874, Seq: 216, Ack: 149, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
131,1721247537.184979000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55874, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
132,1721247537.185233000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,True,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55874, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
133,1721247537.192801000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55874, Seq: 217, Ack: 150, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
134,1721247537.244647000,192.168.29.218,192.168.29.55,20,32,,eth:ethertype:ip:tcp,66,66,False,True,False,False,False,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55875, Dst Port: 80, Seq: 0, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
135,1721247537.262184000,192.168.29.55,192.168.29.218,20,24,,eth:ethertype:ip:tcp,58,58,False,True,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55875, Seq: 0, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
136,1721247537.262271000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55875, Dst Port: 80, Seq: 1, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
137,1721247537.262369000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp:http,202,202,False,False,False,True,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 55875, Dst Port: 80, Seq: 1, Ack: 1, Len: 148,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
138,1721247537.274544000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,270,270,False,False,False,True,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55875, Seq: 1, Ack: 149, Len: 215,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
139,1721247537.274544000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp:http:data-text-lines,54,54,True,False,False,False,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55875, Seq: 216, Ack: 149, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
140,1721247537.274689000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55875, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
141,1721247537.275336000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,True,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55875, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
142,1721247537.280834000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55875, Seq: 217, Ack: 150, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
143,1721247537.435035000,192.168.29.218,192.168.29.55,20,32,,eth:ethertype:ip:tcp,66,66,False,True,False,False,False,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55877, Dst Port: 80, Seq: 0, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
144,1721247537.439970000,192.168.29.55,192.168.29.218,20,24,,eth:ethertype:ip:tcp,58,58,False,True,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55877, Seq: 0, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
145,1721247537.440069000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55877, Dst Port: 80, Seq: 1, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
146,1721247537.440228000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp:http,202,202,False,False,False,True,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 55877, Dst Port: 80, Seq: 1, Ack: 1, Len: 148,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
147,1721247537.448751000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,270,270,False,False,False,True,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55877, Seq: 1, Ack: 149, Len: 215,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
148,1721247537.448751000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp:http:data-text-lines,54,54,True,False,False,False,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55877, Seq: 216, Ack: 149, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
149,1721247537.448941000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55877, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
150,1721247537.450367000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,True,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55877, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
151,1721247537.463393000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55877, Seq: 217, Ack: 150, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
152,1721247537.605261000,192.168.29.218,192.168.29.55,20,32,,eth:ethertype:ip:tcp,66,66,False,True,False,False,False,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55880, Dst Port: 80, Seq: 0, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
153,1721247537.612039000,192.168.29.55,192.168.29.218,20,24,,eth:ethertype:ip:tcp,58,58,False,True,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55880, Seq: 0, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
154,1721247537.612155000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55880, Dst Port: 80, Seq: 1, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
155,1721247537.612343000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp:http,202,202,False,False,False,True,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 55880, Dst Port: 80, Seq: 1, Ack: 1, Len: 148,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
156,1721247537.623915000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,270,270,False,False,False,True,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55880, Seq: 1, Ack: 149, Len: 215,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
157,1721247537.623915000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp:http:data-text-lines,54,54,True,False,False,False,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55880, Seq: 216, Ack: 149, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
158,1721247537.623992000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55880, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
159,1721247537.624534000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,True,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55880, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
160,1721247537.633152000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55880, Seq: 217, Ack: 150, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
